      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2007.3781       -0.317        0.783      -13.652        2.948        1.988        8.149
 2007.3808        2.268       -0.852       -6.106        2.848        1.963        7.987
 2007.3836        1.963       -0.414       -2.807        2.909        1.971        7.950
 2007.3863        3.303       -1.088       -3.880        2.765        1.907        7.659
 2007.3890        2.448       -1.055       -5.943        2.787        1.902        7.701
 2007.3918        1.535       -0.288       -4.663        2.861        1.978        7.872
 2007.3945        1.413       -0.241      -10.783        2.870        1.966        7.914
 2007.3973        1.113        0.121       -8.743        2.817        1.909        7.764
 2007.4000        2.531        0.647        1.047        2.791        1.924        7.750
 2007.4027       -0.310       -0.084       -1.027        2.779        1.904        7.644
 2007.4055        0.477       -0.047       -0.912        2.774        1.907        7.693
 2007.4082        1.098       -0.587       -9.410        2.875        1.946        7.931
 2007.4110       -0.927       -0.687       -7.814        2.842        1.931        7.901
 2007.4137       -0.030        0.221       -6.902        2.862        1.932        7.980
 2007.4164        0.095       -0.963       -7.256        2.809        1.918        7.854
 2007.4192        0.756       -1.582        0.136        2.797        1.922        7.774
 2007.4219        1.489       -1.216       -1.781        2.821        1.926        7.897
 2007.4247        1.076       -1.396       -6.146        2.895        1.965        8.047
 2007.4274        0.319       -3.264        0.837        2.789        1.924        7.744
 2007.4301        1.079       -3.239       -7.408        2.828        1.935        7.862
 2007.4329        0.934       -1.122       -1.263        2.771        1.904        7.636
 2007.4356        0.839       -0.319       -0.834        2.780        1.907        7.673
 2007.4384       -0.290       -1.278       -2.783        2.798        1.931        7.754
 2007.4411        0.814       -1.413       -3.320        2.849        1.950        7.902
 2007.4438        1.153       -3.016       -1.541        2.801        1.950        7.796
