      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2005.2384       -0.825        0.644        9.270        2.900        1.964        8.004
 2005.2411        2.876        0.487       10.588        2.829        1.920        7.771
 2005.2438        1.962       -0.468       -2.223        2.845        1.942        7.878
 2005.2466       -2.294       -2.785       -4.337        2.847        1.929        7.840
 2005.2493        1.917        0.459        1.853        2.828        1.920        7.761
 2005.2521        1.052        0.445        5.035        2.903        1.927        8.007
 2005.2548       -0.547        1.283        8.504        2.908        1.937        8.095
 2005.2575        0.404        2.063        1.739        2.839        1.918        7.835
 2005.2603        3.138        0.817       -2.490        2.812        1.910        7.823
 2005.2630        1.490        1.536        6.203        2.849        1.910        7.817
 2005.2658       -0.166       -0.256        3.119        2.825        1.913        7.814
 2005.2685        0.309       -0.339        6.361        2.850        1.918        7.875
 2005.2712        1.941        1.945        0.560        2.828        1.927        7.798
 2005.2740        0.942       -0.232       -0.900        2.837        1.952        7.902
 2005.2767       -0.942        0.854       -1.080        2.815        1.909        7.774
 2005.2795        2.505        0.297       -3.172        2.833        1.926        7.893
 2005.2822        0.975        1.363       -0.723        2.951        1.971        8.021
 2005.2849        0.018        2.067        0.311        2.909        1.954        7.931
 2005.2877       -1.303       -1.130       -8.176        2.875        1.940        7.948
 2005.2904       -2.909        1.346       -1.153        2.841        1.918        7.784
 2005.2932       -1.637        2.355       -3.465        2.845        1.912        7.731
 2005.2959       -1.654        1.971       -6.744        2.843        1.925        7.845
 2005.2986       -1.216        2.363       -5.738        2.870        1.921        7.851
 2005.3014       -0.241        1.614       -1.356        2.862        1.935        7.910
 2005.3041        0.776        1.487       -3.858        2.841        1.911        7.755
 2005.3068       -0.739        1.669        0.540        2.825        1.910        7.733
 2005.3096        0.296        0.992       -1.608        2.841        1.921        7.811
 2005.3123        1.259        0.962       -2.571        2.847        1.919        7.850
 2005.3151        0.364        1.614       -4.477        2.858        1.923        7.894
 2005.3178        1.900        2.847       -8.640        2.852        1.928        7.878
 2005.3205       -0.753        3.181        0.393        2.918        1.973        8.024
 2005.3233        0.319        1.431       -3.544        2.874        1.937        7.961
 2005.3260       -0.357        3.023       -2.574        2.887        1.949        7.969
 2005.3288       -0.772        1.770       -3.931        2.858        1.936        7.896
 2005.3315        0.181        0.376       -0.689        2.847        1.928        7.840
 2005.3342       -0.383        1.225        1.092        2.862        1.970        7.920
 2005.3370        1.716        1.999        2.314        2.826        1.928        7.743
