      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1995.5342       -0.891       -0.237        1.374        3.098        2.180        8.942
 1995.5370       -2.418        1.643        2.784        3.047        2.162        8.842
 1995.5397       -0.571       -0.019       -1.250        3.061        2.208        9.038
 1995.5425        0.204       -0.254        2.715        3.181        2.241        9.238
 1995.5452        0.783       -0.206        4.160        3.164        2.251        9.172
 1995.5479       -2.462        0.921        5.251        3.084        2.166        8.808
 1995.5507       -1.225        1.017        1.289        3.162        2.215        9.023
 1995.5534        0.119       -0.801       -6.491        3.119        2.184        8.992
 1995.5562       -0.604        0.688       -1.747        3.100        2.169        8.948
 1995.5589       -1.002        0.691       -1.788        3.107        2.159        8.946
 1995.5616       -2.031        0.524       -4.535        3.060        2.145        8.717
 1995.5644       -0.317       -1.389      -15.513        3.115        2.194        9.190
 1995.5671       -2.487       -0.510       -9.298        3.110        2.181        9.015
 1995.5699       -1.575       -0.983       -7.702        3.057        2.150        8.740
 1995.5726        0.443       -2.538      -10.021        3.093        2.178        9.072
 1995.5753       -3.960       -1.845       -1.953        3.102        2.223        9.086
 1995.5781       -1.786       -1.777       -7.047        3.121        2.216        9.089
 1995.5808       -2.964       -2.714       -6.976        3.177        2.221        9.173
 1995.5836       -1.289       -1.925       -1.523        3.114        2.199        9.075
 1995.5863       -1.858        0.939        0.107        3.054        2.200        8.963
 1995.5890       -0.569       -0.188       -1.757        3.043        2.154        8.810
 1995.5918        0.843       -0.220        5.512        3.136        2.231        9.150
 1995.5945       -0.883       -1.145        5.110        3.100        2.175        8.886
 1995.5973       -0.147       -2.839       -2.269        3.087        2.180        8.901
 1995.6000       -0.966       -0.317        5.001        3.181        2.192        8.996
 1995.6027       -0.132       -2.846        0.720        3.029        2.158        8.781
 1995.6055        0.214       -1.395        2.991        3.047        2.204        8.961
 1995.6082        0.648       -4.046       -0.296        3.108        2.198        9.126
 1995.6110       -2.062       -2.088       -1.696        3.063        2.179        8.909
 1995.6137       -1.557       -2.536        0.489        3.100        2.190        9.153
 1995.6164        0.342       -2.515        4.387        3.101        2.201        9.078
 1995.6192       -3.054       -1.607        3.097        3.103        2.209        9.175
 1995.6219        0.141       -2.224        3.497        3.109        2.206        9.046
 1995.6247       -0.407       -0.449        0.936        3.078        2.203        9.117
 1995.6274        1.741       -0.990       -3.267        3.041        2.152        8.812
 1995.6301        2.212       -1.883       -4.523        3.060        2.174        8.951
 1995.6329        0.396       -1.022        2.689        3.051        2.158        8.976
 1995.6356       -0.364       -1.089        5.122        3.115        2.252        9.373
 1995.6384        0.552        0.071        1.407        3.081        2.237        9.210
 1995.6411       -0.903       -2.729       -1.135        3.068        2.173        8.860
 1995.6438        0.164       -1.588       -2.160        3.139        2.205        9.172
 1995.6466       -0.344       -2.838       -0.315        3.071        2.201        9.170
 1995.6493       -1.394       -1.538        2.840        3.097        2.201        9.252
 1995.6521        0.971       -1.603       -0.600        3.122        2.222        9.316
 1995.6548        1.432        0.321       -0.190        3.146        2.239        9.489
 1995.6575       -0.021       -2.682        2.704        3.092        2.223        9.196
 1995.6603        1.397       -0.362       -4.162        3.068        2.171        8.848
 1995.6630        0.744       -1.278       -2.882        3.107        2.228        9.221
 1995.6658        2.340       -1.238        0.498        3.035        2.170        8.852
 1995.6685        1.298       -0.628       -0.590        3.074        2.196        9.050
 1995.6712        0.879        0.639       -3.943        3.075        2.201        9.127
 1995.6740        1.976        0.219       -1.606        3.088        2.194        9.028
 1995.6767        1.057       -1.335       -4.607        3.091        2.214        9.070
 1995.6795        2.135       -1.513       -8.464        3.067        2.193        8.987
 1995.6822        1.042        1.004       -1.652        3.117        2.234        9.218
 1995.6849        3.329        0.462       -5.797        3.080        2.226        9.083
 1995.6877        0.413       -0.294       -0.598        3.105        2.213        9.219
 1995.6904        0.387        1.381       -3.331        3.095        2.196        9.071
 1995.6932        1.420        2.949       -0.396        3.138        2.216        9.166
 1995.6959        1.595        1.226        3.079        3.110        2.202        9.088
 1995.6986        2.146        1.262      -10.130        3.160        2.299        9.453
 1995.7014        2.726       -0.388       -2.680        3.091        2.249        9.081
 1995.7041        2.356        1.298       -2.013        3.099        2.178        9.039
 1995.7068        2.854        1.420       -3.469        3.063        2.209        9.025
 1995.7096        1.130        1.521        0.108        3.112        2.223        9.223
 1995.7123        3.610        2.768       -0.499        3.095        2.228        9.110
 1995.7151        2.677        2.475        0.435        3.208        2.284        9.480
 1995.7178        3.691        1.835       -2.703        3.072        2.222        9.103
 1995.7205       -0.171        4.982       -0.735        3.166        2.220        9.312
 1995.7233        0.374        2.860        2.633        3.099        2.215        9.149
 1995.7260       -1.306        2.834        5.808        3.158        2.248        9.240
 1995.7288        2.610        1.970        2.549        3.038        2.227        8.951
 1995.7315        1.516        1.129        1.343        3.137        2.266        9.116
 1995.7342        2.067        0.364        5.137        3.054        2.222        9.076
 1995.7370        1.710        1.929        0.384        3.188        2.249        9.243
 1995.7397        3.486        2.383       -0.749        3.160        2.214        9.394
 1995.7425        0.691        1.401        6.921        3.094        2.240        9.263
 1995.7452        2.261        3.336       -0.148        3.103        2.257        9.188
 1995.7479       -0.522       -0.290       -1.163        3.057        2.211        8.977
 1995.7507        0.485        0.824       -0.329        3.188        2.260        9.418
 1995.7534        3.203       -2.429       -1.648        3.114        2.200        9.049
 1995.7562        4.981        0.353        3.370        3.231        2.269        9.638
 1995.7589        0.809        0.746        9.121        3.110        2.252        9.153
 1995.7616        1.312        0.615        6.259        3.083        2.214        8.950
 1995.7644        0.657       -0.256        5.407        3.111        2.234        9.297
 1995.7671        1.927       -0.038       -1.220        3.119        2.211        9.187
 1995.7699       -0.634       -0.948        8.011        3.099        2.238        9.059
 1995.7726       -0.205       -2.593       -2.094        3.015        2.127        8.620
 1995.7753       -0.345       -2.291        3.436        2.988        2.122        8.550
 1995.7781        2.451       -1.751       -0.797        2.983        2.105        8.370
 1995.7808        0.809        1.209        0.746        2.976        2.104        8.413
 1995.7836        0.217        0.841        1.867        3.075        2.205        8.826
 1995.7863        2.033       -2.950       -1.978        3.048        2.164        8.662
 1995.7890       -0.188       -1.104        1.425        2.994        2.172        8.649
 1995.7918        2.349       -0.996       -4.830        3.075        2.237        8.950
 1995.7945        0.155       -0.571       -4.773        2.963        2.113        8.404
 1995.7973        1.315        0.819       -2.035        2.989        2.121        8.515
 1995.8000        0.984       -1.162       -4.471        3.047        2.115        8.523
 1995.8027        3.367       -2.529       -3.075        2.960        2.087        8.340
 1995.8055        2.607       -0.308       -0.684        2.969        2.105        8.501
 1995.8082        1.436       -1.844        0.938        2.972        2.112        8.449
 1995.8110        1.620       -0.465       -0.013        2.934        2.096        8.348
 1995.8137       -0.200       -1.212        4.215        2.972        2.107        8.449
 1995.8164        2.310       -1.753        6.421        2.962        2.133        8.520
 1995.8192        2.381       -2.100       -3.181        2.956        2.089        8.295
 1995.8219        0.722       -2.386        0.215        2.974        2.102        8.387
 1995.8247        1.852       -1.739       -2.745        3.007        2.118        8.513
 1995.8274        3.333       -1.758       -1.224        3.001        2.108        8.452
 1995.8301        3.226       -1.045        3.001        2.961        2.104        8.327
 1995.8329        1.322       -1.131       -1.557        3.115        2.217        9.306
 1995.8356        1.120       -1.157       -3.445        3.059        2.194        8.982
 1995.8384        0.319       -0.450        2.205        3.170        2.250        9.421
 1995.8411        1.373        1.338       -2.517        3.144        2.249        9.161
 1995.8438        1.845       -1.133       -4.732        3.154        2.284        9.542
 1995.8466        1.982       -1.416       -1.002        3.108        2.209        9.190
 1995.8493        2.222       -1.543        2.480        3.182        2.269        9.283
 1995.8521        2.727       -2.777       -0.801        3.180        2.230        9.319
 1995.8548        0.909       -6.757      -10.694        3.119        2.212        9.169
 1995.8575        0.948        0.243       -2.379        3.114        2.173        9.010
 1995.8603        2.275        0.104       -2.868        3.080        2.203        9.193
 1995.8630        1.399        1.001        1.279        3.117        2.185        9.127
 1995.8658        1.010        1.596        2.959        3.115        2.183        8.951
 1995.8685        1.006       -0.167       -3.875        3.100        2.205        9.128
 1995.8712        0.680       -0.726        1.839        3.148        2.221        9.382
 1995.8740        0.606        1.219        4.539        3.060        2.192        9.068
 1995.8767        3.551       -1.411        5.113        3.092        2.203        9.046
 1995.8795        3.150       -2.279        3.503        3.060        2.171        8.871
 1995.8822        3.205        1.443       -5.115        3.235        2.263        9.388
 1995.8849        4.027        1.523       -8.261        3.183        2.251        9.246
 1995.8877        2.700       -0.655        3.674        3.130        2.275        9.160
 1995.8904        2.474        0.604        5.236        3.170        2.225        9.120
 1995.8932        2.949        0.189        3.881        3.179        2.239        9.133
