      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1997.4082       -0.301        0.064        2.047        3.836        2.878       13.070
 1997.4110       -1.836        2.155       -0.887        3.864        2.850       13.173
 1997.4137       -1.608       -0.701       -3.705        3.726        2.860       13.053
 1997.4164        1.754        0.754       -2.215        3.766        2.870       13.055
 1997.4192        1.970        3.259       -3.905        3.718        2.813       12.633
 1997.4219       -0.695        1.318        0.830        3.803        2.817       12.837
 1997.4247        0.127        0.568       -2.307        3.737        2.797       12.785
 1997.4274       -1.388       -0.698        6.847        3.664        2.785       12.426
 1997.4301        0.020       -0.102        8.491        3.772        2.841       12.845
 1997.4329        1.491        1.473       -2.498        3.797        2.862       13.018
 1997.4356        4.123        2.464       -4.958        3.910        2.956       13.253
 1997.4384        0.448        1.657        1.556        3.912        3.021       13.744
 1997.4411       -0.695        1.068        1.959        3.790        2.919       12.986
 1997.4438        0.227       -1.216       -3.659        3.751        2.821       12.880
 1997.4466        0.111       -1.369       -2.070        3.830        2.851       12.951
 1997.4493        0.292       -0.310       -6.071        3.783        2.937       12.960
 1997.4521       -2.507       -0.717       -2.060        3.744        2.843       12.835
 1997.4548       -0.593        1.559        2.503        3.770        2.825       12.827
 1997.4575       -2.360        2.642       -5.105        3.916        2.894       13.278
 1997.4603       -1.241        0.614       -8.439        3.811        2.827       12.820
 1997.4630        1.950        2.267       -5.304        3.733        2.831       12.944
 1997.4658        1.283        0.995       -5.475        3.889        2.981       13.406
 1997.4685       -1.823       -1.336       -4.370        3.699        2.853       12.821
 1997.4712       -1.609       -2.880        2.549        3.838        2.845       12.889
 1997.4740       -0.455       -0.848       -6.519        3.763        2.846       12.873
 1997.4767       -1.466       -1.656       -7.818        3.853        2.922       13.337
 1997.4795       -2.625        0.698       -7.143        3.794        2.905       13.246
 1997.4822       -1.717       -1.611       -4.587        3.784        2.879       13.030
 1997.4849       -3.611       -2.198        1.600        3.913        3.027       13.327
 1997.4877       -0.765       -2.505        0.316        3.840        2.937       13.130
 1997.4904       -0.264       -4.749        3.950        3.704        2.860       13.035
 1997.4932        0.643       -1.715       -7.681        3.784        2.865       13.044
 1997.4959        0.378       -0.484       -1.681        3.961        2.902       13.352
 1997.4986       -0.559       -3.477        0.763        3.857        2.959       13.096
 1997.5014        2.001       -0.269       -2.567        3.719        2.788       12.541
 1997.5041       -1.164       -4.126        1.069        3.808        2.851       12.888
