      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2008.5219       -0.537       -2.985        0.293        3.188        2.138        9.412
 2008.5246        1.958       -0.115       -7.208        3.202        2.137        9.404
 2008.5273        0.426       -1.418       -2.399        3.084        2.065        9.216
 2008.5301        2.014       -4.687        7.912        3.077        2.049        9.097
 2008.5328       -1.888       -3.995       -2.800        3.104        2.054        9.300
 2008.5355       -0.163       -1.371       -0.509        3.085        2.053        9.115
 2008.5383       -0.697        0.175       -2.332        3.085        2.061        9.204
 2008.5410        1.525       -2.316       -7.460        3.108        2.084        9.220
 2008.5437        0.288       -0.338        0.948        3.099        2.074        9.087
 2008.5464       -1.039        0.127       -4.706        3.167        2.103        9.308
 2008.5492       -0.525       -1.972        7.769        3.065        2.058        9.167
 2008.5519       -0.454       -2.294        1.842        3.077        2.080        9.211
 2008.5546        0.265       -0.107       -2.069        3.070        2.063        9.128
 2008.5574       -0.381       -0.656       -3.213        3.120        2.080        9.123
 2008.5601        1.570       -1.567       -2.909        3.066        2.064        9.111
 2008.5628       -0.853        0.817       -0.378        3.085        2.065        9.068
 2008.5656       -1.668       -0.501        6.306        3.076        2.063        9.031
 2008.5683       -0.523        0.481        2.922        3.096        2.065        9.106
 2008.5710       -1.075        1.207        5.562        3.292        2.122        9.362
 2008.5738       -1.931       -0.201        2.655        3.157        2.128        9.451
 2008.5765       -1.184        0.779        3.237        3.212        2.115        9.522
 2008.5792       -1.199        0.291        4.669        3.046        2.066        9.079
 2008.5820       -1.829       -2.407       11.406        3.075        2.062        9.144
 2008.5847       -0.898       -0.463        3.664        3.092        2.075        9.154
 2008.5874        0.255       -0.011        5.557        3.132        2.099        9.390
 2008.5902        0.234        0.731       -2.137        3.065        2.065        9.158
 2008.5929        0.630        1.581        4.139        3.059        2.080        9.101
 2008.5956        0.440       -2.134       -4.139        3.119        2.074        9.100
 2008.5984       -1.313       -1.213       -4.370        3.215        2.110        9.392
 2008.6011       -2.005        0.036        0.681        3.202        2.154        9.333
 2008.6038       -1.643       -0.723        3.157        3.115        2.091        9.257
 2008.6066       -0.943       -1.606        3.608        3.096        2.079        9.046
 2008.6093        1.503       -0.065       -5.447        3.165        2.083        9.185
 2008.6120       -0.885       -1.663        2.043        3.162        2.097        9.335
 2008.6148       -0.703       -1.298        2.625        3.101        2.064        9.100
 2008.6175       -0.734        0.019       -0.581        3.137        2.093        9.178
 2008.6202        0.100        0.617        4.551        3.089        2.080        9.093
 2008.6230       -0.477       -0.829       -1.842        3.149        2.061        9.116
 2008.6257       -0.766       -0.673        6.829        3.162        2.114        9.312
 2008.6284       -0.828        0.392        7.293        3.104        2.069        9.049
 2008.6339       -5.267       -3.182        2.967        3.125        2.097        9.259
 2008.6366       -0.434        1.208       -0.496        3.163        2.101        9.480
 2008.6393       -0.882       -3.869        4.093        3.158        2.094        9.188
