  -0.30576   0.00000    0.4368342769E+00    0.1989804189E-06    0.1673584857E-01
  -0.29574   0.00000    0.4467048384E+00    0.1716788269E-06    0.2980669930E-01
  -0.28571   0.00000    0.4568640330E+00    0.1449550921E-06    0.4237865588E-01
  -0.27569   0.00000    0.4672156372E+00    0.1189915704E-06    0.5439158632E-01
  -0.26566   0.00000    0.4777038955E+00    0.9384357839E-07    0.6584791436E-01
  -0.25564   0.00000    0.4882381383E+00    0.6964778004E-07    0.7671656150E-01
  -0.24561   0.00000    0.4987834079E+00    0.4642080307E-07    0.8701702379E-01
  -0.23559   0.00000    0.5092748467E+00    0.2427144681E-07    0.9672595750E-01
  -0.22556   0.00000    0.5196920737E+00    0.3208045325E-08    0.1058640666E+00
  -0.21554   0.00000    0.5299725214E+00   -0.1668504388E-07    0.1144280534E+00
  -0.20551   0.00000    0.5400990082E+00   -0.3542884180E-07    0.1224646945E+00
  -0.19549   0.00000    0.5500203511E+00   -0.5299050604E-07    0.1299953067E+00
  -0.18546   0.00000    0.5597307402E+00   -0.6944813426E-07    0.1370706100E+00
  -0.17544   0.00000    0.5691878671E+00   -0.8483635548E-07    0.1437048671E+00
  -0.16541   0.00000    0.5783905015E+00   -0.9927819812E-07    0.1499362875E+00
  -0.15539   0.00000    0.5873110164E+00   -0.1128712800E-06    0.1557788720E+00
  -0.14536   0.00000    0.5959769286E+00   -0.1257665832E-06    0.1612656957E+00
  -0.13534   0.00000    0.6043965896E+00   -0.1380496810E-06    0.1663967456E+00
  -0.12531   0.00000    0.6126132990E+00   -0.1498374151E-06    0.1711903996E+00
  -0.11529   0.00000    0.6206187662E+00   -0.1611698561E-06    0.1756581348E+00
  -0.10526   0.00000    0.6284133701E+00   -0.1721117556E-06    0.1798482847E+00
  -0.09524   0.00000    0.6359583825E+00   -0.1826608020E-06    0.1837997556E+00
  -0.08521   0.00000    0.6432678380E+00   -0.1928416458E-06    0.1875475631E+00
  -0.07519   0.00000    0.6503646356E+00   -0.2026327936E-06    0.1910571354E+00
  -0.06516   0.00000    0.6572958483E+00   -0.2120484434E-06    0.1942883749E+00
  -0.05514   0.00000    0.6640269298E+00   -0.2210838882E-06    0.1973134287E+00
  -0.04511   0.00000    0.6705472909E+00   -0.2298052231E-06    0.2002168105E+00
  -0.03509   0.00000    0.6768988672E+00   -0.2382590972E-06    0.2029389384E+00
  -0.02506   0.00000    0.6831097508E+00   -0.2465288446E-06    0.2055434374E+00
  -0.01504   0.00000    0.6891608058E+00   -0.2546373643E-06    0.2079642970E+00
  -0.00501   0.00000    0.6950179389E+00   -0.2626462527E-06    0.2102314841E+00
   0.00501   0.00000    0.7007108631E+00   -0.2705574392E-06    0.2123556762E+00
   0.01504   0.00000    0.7062173011E+00   -0.2784037340E-06    0.2144248408E+00
